"Date of Download: 2023-05-16_16:57:23"
"Search Parameters: Data Level:all  Trait List:  Trial List:9827,10416,9775,10793,11237  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 12|boiling time 20 minutes|COMP:0000287","Change in weight after boiling computation percentage|month 12|boiling time 30 minutes|COMP:0000288","branching angle in degrees|CO_334:0002082","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722204","GM13529A-3","","plot","4407763","202176DVGST_repe_rep1_GM13529A-3_89","1","1","89","3","25","test","","","","0","0","1","22.5184575389948","","210","1.92307692307692","0.8","","4","","1","0","4","4","5","210","10","2","3","2","5","1","600","23","","2","2","2","3","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722205","GM13529A-4","","plot","4407690","202176DVGST_repe_rep1_GM13529A-4_246","1","1","246","8","11","test","","","","90","3","1","36.3850571256765","","85","31.7307692307692","13.2","","3","","1","28","12","4","3","300","40","4","3","1","1","3","3750","424","","4","1","2","5","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722206","GM13532A-1","","plot","4407213","202176DVGST_repe_rep1_GM13532A-1_234","1","1","234","8","23","test","","","","0","0","1","32.6299116997792","","270","12.7403846153846","5.3","","3","","1","10","8","4","3","270","40","3","3","1","3","2","3500","329","","3","2","2","5","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722207","GM13532A-2","","plot","4407948","202176DVGST_repe_rep1_GM13532A-2_166","1","1","166","6","27","test","","","","0","0","","31.1608294930875","","300","25.7211538461538","10.7","","","","1","11","4","4","2","300","60","2","3","1","1","3","3325","287","","2","1","3","","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722208","GM13532A-3","","plot","4407238","202176DVGST_repe_rep1_GM13532A-3_380","1","1","380","12","5","test","","","","80","2","1","35.2104685212298","","100","17.5480769230769","7.3","","5","","2","10","8","4","3","260","30","3","3","1","3","3","3825","410","","4","3","3","1",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722209","GM13532A-4","","plot","4407713","202176DVGST_repe_rep1_GM13532A-4_310","1","1","310","10","11","test","","","","0","0","1","27.0170297444491","","200","7.69230769230769","3.2","","4","","1","8","6","4","5","200","30","4","3","1","4","2","2550","163","","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722210","GM13532A-5","","plot","4407845","202176DVGST_repe_rep1_GM13532A-5_357","1","1","357","12","28","test","","","","90","2","1","33.6364733059548","","95","29.0865384615385","12.1","","4","","2","22","12","4","3","270","40","4","3","1","2","3","4325","429","","4","1","2","3","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722211","GM13532A-6","","plot","4407540","202176DVGST_repe_rep1_GM13532A-6_131","1","1","131","5","3","test","","","","0","0","1","29.5413261050875","","120","7.45192307692308","3.1","","4","","2","10","4","4","5","120","30","4","3","1","4","3","2600","202","","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722212","GM13532A-7","","plot","4407534","202176DVGST_repe_rep1_GM13532A-7_240","1","1","240","8","17","test","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722213","GM13532A-8","","plot","4407825","202176DVGST_repe_rep1_GM13532A-8_177","1","1","177","6","16","test","","","","0","0","1","25.299049282111","","190","8.65384615384616","3.6","","4","","1","8","8","4","4","190","30","4","3","1","4","2","2725","148","","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722214","GM13532A-9","","plot","4407390","202176DVGST_repe_rep1_GM13532A-9_68","1","1","68","3","4","test","","","","0","0","1","35.3715246636771","","230","28.125","11.7","","5","","2","18","10","4","3","230","40","3","3","1","2","3","3500","378","","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722215","GM13534A-1","","plot","4407956","202176DVGST_repe_rep1_GM13534A-1_384","1","1","384","12","1","test","","","","90","3","1","32.574842370744","","125","27.8846153846154","11.6","","4","","1","16","12","4","3","330","40","3","1","1","1","3","4375","410","","4","3","3","1","2"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722216","GM13534A-2","","plot","4407628","202176DVGST_repe_rep1_GM13534A-2_63","1","1","63","2","2","test","","","","0","0","1","37.5964864864865","","320","22.1153846153846","9.2","","4","","1","16","12","4","2","320","50","3","3","1","3","3","4200","500","","3","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722217","GM13534A-3","","plot","4407359","202176DVGST_repe_rep1_GM13534A-3_172","1","1","172","6","21","test","","","","70","3","1","29.0905805350028","","110","35.5769230769231","14.8","","4","","1","19","12","4","4","250","40","2","3","1","1","3","3800","286","","2","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722218","GM13534A-4","","plot","4407240","202176DVGST_repe_rep1_GM13534A-4_314","1","1","314","10","7","test","","","","80","3","1","36.1503990877993","","110","34.8557692307692","14.5","","5","","1","18","12","4","2","270","30","4","3","1","2","2","3950","442","","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722219","GM13534A-5","","plot","4407326","202176DVGST_repe_rep1_GM13534A-5_50","1","1","50","2","15","test","","","","0","0","1","33.9411036975257","","320","27.6442307692308","11.5","","4","","1","22","12","4","2","320","40","3","1","1","2","3","4000","403","","3","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722220","GM13534A-6","","plot","4407187","202176DVGST_repe_rep1_GM13534A-6_271","1","1","271","9","15","test","","","","80","3","1","35.800050318685","","120","15.8653846153846","6.6","","4","","1","16","12","4","3","320","30","4","3","1","3","3","3350","369","","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722221","GM13534A-7","","plot","4407472","202176DVGST_repe_rep1_GM13534A-7_275","1","1","275","9","19","test","","","","90","4","1","29.7453947368421","","40","3.36538461538462","1.4","","3","","1","2","14","4","3","270","30","3","1","1","4","1","1650","130","","3","1","2","2","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722222","GM13534A-8","","plot","4407411","202176DVGST_repe_rep1_GM13534A-8_108","1","1","108","4","21","test","","","","80","3","1","31.6802665969681","","110","19.7115384615385","8.2","","5","","2","12","12","4","3","290","40","2","3","1","1","2","4200","374","","2","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722223","GM13534A-9","","plot","4407316","202176DVGST_repe_rep1_GM13534A-9_137","1","1","137","5","9","test","","","","90","1","1","37.1393115942029","","280","43.75","18.2","","4","","1","28","12","4","2","320","50","4","3","1","2","3","3750","438","","4","1","3","5","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722224","GM13539A-1","","plot","4407178","202176DVGST_repe_rep1_GM13539A-1_243","1","1","243","8","14","test","","","","90","2","1","33.744360581031","","130","26.9230769230769","11.2","","4","","1","23","12","4","2","250","30","3","3","1","2","3","3900","389","","3","2","2","3","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722225","GM13539A-2","","plot","4407217","202176DVGST_repe_rep1_GM13539A-2_56","1","1","56","2","9","test","","","","0","0","1","29.5379979828542","","280","5.76923076923077","2.4","","4","","3","3","12","4","4","280","70","1","1","1","4","2","2150","167","","1","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722226","GM13539A-3","","plot","4407637","202176DVGST_repe_rep1_GM13539A-3_60","1","1","60","2","5","test","","","","90","3","1","39.5161135597615","","115","39.4230769230769","16.4","","4","","1","18","12","4","3","300","30","4","3","1","1","3","4425","568","","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722227","GM13539A-4","","plot","4407402","202176DVGST_repe_rep1_GM13539A-4_197","1","1","197","7","5","test","","","","0","0","1","35.6192452830189","","270","21.875","9.1","","2","","1","14","12","4","1","270","30","4","3","1","3","3","2975","325","","4","1","3","3","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722228","GM13539A-5","","plot","4407582","202176DVGST_repe_rep1_GM13539A-5_221","1","1","221","7","29","test","","","","0","0","1","30.3662844036697","","260","35.3365384615385","14.7","","2","","1","20","12","4","2","260","50","2","1","1","1","3","3800","312","","4","1","3","2","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722229","GM13539A-6","","plot","4407818","202176DVGST_repe_rep1_GM13539A-6_155","1","1","155","5","27","test","","","","0","0","1","28.8817396313364","","290","12.5","5.2","","3","","2","11","8","4","3","290","60","2","1","1","1","3","3750","278","","2","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722323","GM13540B-1","","plot","4407478","202176DVGST_repe_rep1_GM13540B-1_77","1","1","77","3","13","test","","","","90","2","1","36.0862559241706","","150","51.9230769230769","21.6","","4","","2","38","12","4","2","300","30","4","3","1","1","3","4750","530","","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722324","GM13540B-2","","plot","4407150","202176DVGST_repe_rep1_GM13540B-2_383","1","1","383","12","2","test","","","","80","3","1","34.7350849590938","","40","20.1923076923077","8.4","","4","","2","19","14","4","3","280","40","4","3","1","3","3","3550","372","","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722325","GM13540B-3","","plot","4407914","202176DVGST_repe_rep1_GM13540B-3_274","1","1","274","9","18","test","","","","80","2","1","33.0352671343767","","90","23.3173076923077","9.7","","4","","2","22","12","4","3","260","40","4","3","1","2","3","4100","394","","4","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722326","GM13540B-4","","plot","4407175","202176DVGST_repe_rep1_GM13540B-4_337","1","1","337","11","17","test","","","","90","4","1","36.8726841721371","","110","17.0673076923077","7.1","","4","","3","15","12","4","4","270","50","2","3","1","2","3","3100","358","","2","1","3","4","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722327","GM13540B-5","","plot","4407641","202176DVGST_repe_rep1_GM13540B-5_168","1","1","168","6","25","test","","","","70","4","1","23.9700377180575","","70","8.17307692307692","3.4","","4","","3","0","12","4","4","210","50","3","3","1","4","3","2225","104","","3","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722328","GM13540B-6","","plot","4407530","202176DVGST_repe_rep1_GM13540B-6_44","1","1","44","2","21","test","","","","90","3","1","22.8595798319328","","140","9.375","3.9","","3","","3","3","10","4","4","280","30","4","3","1","4","3","3100","125","","4","2","3","3","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722329","GM13540B-7","","plot","4407931","202176DVGST_repe_rep1_GM13540B-7_335","1","1","335","11","15","test","","","","70","3","","34.0088235294118","","105","26.6826923076923","11.1","","","","2","18","12","4","3","320","40","3","3","1","1","3","3650","369","","3","2","2","","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722330","GM13540B-8","","plot","4407437","202176DVGST_repe_rep1_GM13540B-8_120","1","1","120","4","9","test","","","","90","2","1","35.3447103274559","","95","43.5096153846154","18.1","","4","","1","30","14","4","2","300","40","3","3","2","1","3","4450","480","","3","1","2","2","1"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722331","GM13540B-9","","plot","4407756","202176DVGST_repe_rep1_GM13540B-9_309","1","1","309","10","12","test","","","","90","3","1","33.6657149829185","","90","37.0192307692308","15.4","","5","","2","22","12","4","3","270","40","3","2","2","1","3","4550","452","","3","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2021","174","CIAT","CIAT cassava breeding, Cali, Colombia","10416","202176DVGST_repe","202176DVGST_repe","greenhouse","1.3","3.2","","no","no","2021-July-07","2022-April-04","56","Repelon. Atlantico, Colombia","2722267","GM13551B-1","","plot","4407380","202176DVGST_repe_rep1_GM13551B-1_244","1","1","244","8","13","test","","","","90","3","1","34.4255190976672","","80","52.4038461538462","21.8","","4","","1","42","12","4","3","290","40","4","1","1","1","2","4350","449","","4","2","2","1","5"," (Operator: lizbethpino, Time: )"
