Date of Download: 2023-06-07_19:57:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Search Parameters: Data Level:all  Trait List:  Trial List:9827,10416,9775,10793,11546  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Change in weight after boiling computation percentage|month 12|boiling time 20 minutes|COMP:0000287,Change in weight after boiling computation percentage|month 12|boiling time 30 minutes|COMP:0000288,Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051,beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053,branching angle in degrees|CO_334:0002082,branching level counting|CO_334:0000079,cassava bacterial blight severity 3-month evaluation|CO_334:0000175,dry matter content by specific gravity method|CO_334:0000160,dry matter content by table-top NIRS in percentage|CO_334:0002057,first apical branch height measurement in cm|CO_334:0000106,fresh root yield|CO_334:0000013,fresh storage root weight per plot|CO_334:0000012,frog skin disease : visual 1-5|CO_334:0000093,initial plant vigor assessment 1-5|CO_334:0000220,lodged plants estimation 1-3|CO_334:0000301,lodged plants estimation 1-3|month 6|COMP:0000208,marketable root number counting|CO_334:0000169,number of planted stakes per plant counting|CO_334:0000300,number of planted stakes per plot counting|CO_334:0000159,plant architecture visual rating 1-5|CO_334:0000099,plant height measurement in cm|CO_334:0000018,plant height with leaf in cm|CO_334:0000123,plant stands harvested counting|CO_334:0000010,root color visual rating 1-3|CO_334:0000221,root constriction visual rating 1-3|CO_334:0000109,root evaluation scaled 1-5|CO_334:0000228,root length evaluation scaled 1-3|CO_334:0000226,root weight in air|CO_334:0000157,root weight in water|CO_334:0000158,rotted storage root counting|CO_334:0000084,sprout count discrete counting|CO_334:0000138,storage root neck length visual rating 1-3|CO_334:0000223,storage root shape visual rating 1-6|CO_334:0000020,thrips severity : visual 1-5|CO_334:0002084,total carotenoid by chart 1-8|CO_334:0000161,notes
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722294,GM13752A-9,,plot,3922231,202177DVGST_momi_rep1_GM13752A-9_194,1,1,194,7,2,test,,,,,,90,4,,32.55982949,,150,6.593406593,2.4,,5,2,,4,10,4,3,250,30,4,3,2,5,1,2200,206,,4,2,4,2,2," (Operator: lizbethpino, Time: ), Pt4:Lodging:Curve (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722383,GM13763B-10,,plot,3922155,202177DVGST_momi_rep1_GM13763B-10_206,1,1,206,7,14,test,,,,,,90,2,,30.54899329,,105,16.75824176,6.1,,4,2,,8,8,4,4,190,20,3,1,1,4,2,3900,324,,4,1,2,2,3," (Operator: lizbethpino, Time: ), Pt4 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722347,GM13763B-1,,plot,3921773,202177DVGST_momi_rep1_GM13763B-1_191,1,1,191,6,2,test,,,,,,80,4,,30.60982981,,105,23.9010989,8.7,,4,1,,18,8,4,4,220,30,4,2,1,3,2,5000,417,,4,2,3,1,1," (Operator: lizbethpino, Time: ), Pt4 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722349,GM13763B-3,,plot,3921859,202177DVGST_momi_rep1_GM13763B-3_145,1,1,145,5,17,test,,,,,,90,3,,39.65592593,,90,25.96153846,9.45,,4,1,,16,8,4,4,200,30,3,2,1,3,2,4650,600,,3,1,3,1,2," (Operator: lizbethpino, Time: ), Pt4:Curve (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722350,GM13763B-4,,plot,3921977,202177DVGST_momi_rep1_GM13763B-4_309,1,1,309,10,12,test,,,,,,80,2,,30.67855675,,110,17.03296703,6.2,,3,1,,6,6,4,3,170,10,4,3,1,3,1,4250,356,,4,2,3,1,1," (Operator: lizbethpino, Time: ), Pt2:NonLeaf (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722351,GM13763B-5,,plot,3921770,202177DVGST_momi_rep1_GM13763B-5_15,1,1,15,1,15,test,,,,,,90,4,,25.00222222,,95,2.60989011,0.95,,4,2,,0,8,4,3,220,20,3,2,1,5,1,950,50,,3,1,4,2,1,"Lodging:CBB:Pt4 (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722352,GM13763B-6,,plot,3922248,202177DVGST_momi_rep1_GM13763B-6_197,1,1,197,7,5,test,,,,,,90,3,,29.48341935,,95,39.6978022,14.45,,4,1,,20,10,4,2,210,20,4,1,1,3,1,4200,325,,4,1,3,2,1," (Operator: lizbethpino, Time: ), Pt2 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722353,GM13763B-7,,plot,3922173,202177DVGST_momi_rep1_GM13763B-7_165,1,1,165,6,28,test,,,,,,90,2,,32.18119266,,70,18.26923077,6.65,,3,1,,11,4,4,4,155,30,3,1,1,4,1,4200,385,,4,1,2,2,2," (Operator: lizbethpino, Time: ), Pt4 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722384,GM13763B-8,,plot,3922433,202177DVGST_momi_rep1_GM13763B-8_100,1,1,100,4,29,test,,,,,,75,4,,33.36607795,,85,16.07142857,5.85,,3,1,,12,8,4,3,190,20,3,2,1,3,2,4550,445,,3,2,3,3,2," (Operator: lizbethpino, Time: ), Pt4 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722385,GM13763B-9,,plot,3922265,202177DVGST_momi_rep1_GM13763B-9_356,1,1,356,12,29,test,,,,,,85,2,,29.18287475,,90,19.50549451,7.1,,3,1,,15,8,4,3,190,30,4,1,1,3,2,3775,286,,4,1,3,2,1,"NonLeaf:Pt2 (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722387,GM13771A-10,,plot,3921952,202177DVGST_momi_rep1_GM13771A-10_407,1,1,407,13,23,test,,,,,,90,4,,33.1526764,,110,45.05494505,16.4,,4,1,,18,10,4,4,220,30,4,3,1,3,2,4550,440,,4,1,3,3,1," (Operator: lizbethpino, Time: ), Pt4 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722388,GM13771A-11,,plot,3922004,202177DVGST_momi_rep1_GM13771A-11_21,1,1,21,1,21,test,,,,,,90,4,,31.86208791,,125,37.91208791,13.8,,4,1,,21,10,4,2,230,30,4,3,1,3,2,4600,414,,4,2,3,2,1," (Operator: lizbethpino, Time: ), Pt3:NonLeaf (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722389,GM13771A-12,,plot,3921806,202177DVGST_momi_rep1_GM13771A-12_146,1,1,146,5,18,test,,,,,,90,4,,34.25785817,,135,45.46703297,16.55,,4,1,,24,10,4,2,240,30,4,3,1,2,1,4650,476,,4,1,2,1,2," (Operator: lizbethpino, Time: ), Pt3:Leafy (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722386,GM13771A-1,,plot,3922386,202177DVGST_momi_rep1_GM13771A-1_293,1,1,293,10,28,test,,,,,,85,5,,34.17517785,,125,24.86263736,9.05,,5,1,,11,10,4,3,280,20,2,3,1,3,2,3600,367,,2,1,2,2,1,"BadGerm:Curve:Pt3 (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722390,GM13771A-2,,plot,3922285,202177DVGST_momi_rep1_GM13771A-2_14,1,1,14,1,14,test,,,,,,80,5,,32.036,,100,16.75824176,6.1,,4,1,,6,8,4,4,220,40,3,3,2,4,1,4400,400,,4,1,2,2,1," (Operator: lizbethpino, Time: ), Pt3:NonLeaf:Tps3 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722391,GM13771A-3,,plot,3921877,202177DVGST_momi_rep1_GM13771A-3_1,1,1,1,1,1,test,,,,,,60,4,,34.34654631,,90,67.99450549,24.75,,4,1,,32,10,4,3,210,40,4,3,1,2,2,3550,365,,4,1,2,1,2," (Operator: lizbethpino, Time: ), Pt3 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722392,GM13771A-4,,plot,3921841,202177DVGST_momi_rep1_GM13771A-4_297,1,1,297,10,24,test,,,,,,90,3,,29.45747384,,220,4.120879121,1.5,,4,1,,2,8,4,4,280,20,3,3,1,5,1,1450,112,,3,1,1,4,1," (Operator: lizbethpino, Time: ), Pt4:Non-br:NonLeaf (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722393,GM13771A-5,,plot,3922223,202177DVGST_momi_rep1_GM13771A-5_20,1,1,20,1,20,test,,,,,,90,3,,30.49047785,,160,36.53846154,13.3,,4,1,,25,8,4,3,220,30,4,3,1,3,2,4700,389,,4,1,2,2,3," (Operator: lizbethpino, Time: ), Pt2:NonLeaf (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722394,GM13771A-6,,plot,3922401,202177DVGST_momi_rep1_GM13771A-6_217,1,1,217,7,25,test,,,,,,90,4,,32.82292818,,85,28.43406593,10.35,,4,1,,14,8,4,3,200,30,4,3,1,3,2,3800,361,,4,1,2,2,1," (Operator: lizbethpino, Time: ), Pt3 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722395,GM13771A-7,,plot,3922515,202177DVGST_momi_rep1_GM13771A-7_354,1,1,354,12,31,test,,,,,,90,2,,31.31776213,,110,25.82417582,9.4,,3,1,,7,6,4,3,195,30,4,3,1,4,3,3500,305,,4,1,3,1,1," (Operator: lizbethpino, Time: ), Pt2 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722396,GM13771A-8,,plot,3922138,202177DVGST_momi_rep1_GM13771A-8_210,1,1,210,7,18,test,,,,,,90,2,,32.1471897,,90,31.86813187,11.6,,3,1,,14,8,4,3,160,20,3,3,1,3,1,4700,430,,4,1,2,2,1," (Operator: lizbethpino, Time: ), Pt3:Pt4 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722397,GM13771A-9,,plot,3922234,202177DVGST_momi_rep1_GM13771A-9_369,1,1,369,12,16,test,,,,,,90,1,,31.22737226,,115,3.434065934,1.25,,2,1,,2,4,4,5,155,20,2,3,1,4,1,1200,104,,2,1,,4,1," (Operator: lizbethpino, Time: ), Pt5 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722398,GM13788B-1,,plot,3922427,202177DVGST_momi_rep1_GM13788B-1_63,1,1,63,2,2,test,,,,,,85,3,,32.44179487,,130,29.25824176,10.65,,4,1,,16,8,4,3,210,20,4,1,1,3,2,4300,400,,4,1,3,1,2,"Curve:Pt4:Non-br (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722399,GM13788B-2,,plot,3922086,202177DVGST_momi_rep1_GM13788B-2_228,1,1,228,8,29,test,,,,,,90,3,,31.62352538,,105,30.49450549,11.1,,4,1,,15,8,4,3,250,30,4,1,1,4,1,4000,355,,4,1,2,2,2," (Operator: lizbethpino, Time: ), Pt4:Curve (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722400,GM13788B-3,,plot,3921849,202177DVGST_momi_rep1_GM13788B-3_359,1,1,359,12,26,test,,,,,,85,3,,29.19257675,,95,13.46153846,4.9,,3,1,,6,8,4,3,220,20,4,2,1,4,1,2150,163,,4,1,1,2,2," (Operator: lizbethpino, Time: ), Pt2 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722401,GM13788B-4,,plot,3922549,202177DVGST_momi_rep1_GM13788B-4_50,1,1,50,2,15,test,,,,,,90,2,,32.36647332,,95,39.56043956,14.4,,4,1,,12,8,4,3,190,20,4,2,2,3,1,4750,440,,4,2,2,3,3," (Operator: lizbethpino, Time: ), Pt4 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722416,GM13866A-10,,plot,3922595,202177DVGST_momi_rep1_GM13866A-10_372,1,1,372,12,13,test,,,,,,90,4,,34.20559931,,165,31.45604396,11.45,,5,2,,20,10,4,3,270,30,4,3,1,3,2,4525,462,,4,3,3,2,1," (Operator: lizbethpino, Time: ), Pt4 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722402,GM13866A-1,,plot,3922293,202177DVGST_momi_rep1_GM13866A-1_19,1,1,19,1,19,test,,,,,,80,4,,34.02964494,,90,30.76923077,11.2,,4,1,,11,10,4,2,230,30,4,3,1,3,1,4575,463,,4,1,2,2,1," (Operator: lizbethpino, Time: ), Pt2 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722403,GM13866A-2,,plot,3922228,202177DVGST_momi_rep1_GM13866A-2_170,1,1,170,6,23,test,,,,,,75,2,,34.43387879,,120,30.49450549,11.1,,4,1,,18,10,4,3,250,30,4,3,1,2,2,4600,475,,4,2,3,1,2,"NonLeaf:Pt2 (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722404,GM13866A-3,,plot,3921925,202177DVGST_momi_rep1_GM13866A-3_390,1,1,390,13,6,test,,,,,,90,2,,29.57199845,,145,3.983516484,1.45,,5,1,,2,8,4,3,260,30,2,3,2,5,2,1400,109,,3,,3,1,2," (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722418,GM13866A-4,,plot,3922286,202177DVGST_momi_rep1_GM13866A-4_135,1,1,135,5,7,test,,,,,,90,2,,34.61232558,,130,39.56043956,14.4,,4,1,,20,10,4,3,250,30,4,3,1,2,2,4800,500,,4,2,3,1,2," (Operator: lizbethpino, Time: ), Pt4:Curve (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722419,GM13866A-5,,plot,3921936,202177DVGST_momi_rep1_GM13866A-5_169,1,1,169,6,24,test,,,,,,90,4,,30.8117322,,180,24.86263736,9.05,,4,1,,9,10,4,3,260,30,4,3,1,3,1,4250,359,,4,2,2,2,2,"NonLeaf:Non-br:Pt3 (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722420,GM13866A-6,,plot,3921987,202177DVGST_momi_rep1_GM13866A-6_315,1,1,315,10,6,test,,,,,,85,2,,32.56904762,,105,32.96703297,12,,4,1,,19,6,4,3,230,30,4,3,2,3,2,3800,356,,4,3,3,2,1," (Operator: lizbethpino, Time: ), Pt4 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722421,GM13866A-7,,plot,3922470,202177DVGST_momi_rep1_GM13866A-7_278,1,1,278,9,22,test,,,,,,90,2,,32.2878213,,115,27.74725275,10.1,,5,2,,17,8,4,4,300,40,3,3,1,3,2,4500,415,,3,2,3,1,2," (Operator: lizbethpino, Time: ), Pt4:Curve:Lodging (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722422,GM13866A-8,,plot,3922572,202177DVGST_momi_rep1_GM13866A-8_410,1,1,410,13,26,test,,,,,,90,4,,33.26796407,,85,30.08241758,10.95,,4,1,,11,10,4,3,270,30,3,3,1,3,3,3700,360,,4,3,3,2,1," (Operator: lizbethpino, Time: ), Pt4 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722423,GM13866A-9,,plot,3921950,202177DVGST_momi_rep1_GM13866A-9_412,1,1,412,13,28,test,,,,,,90,4,,32.6299117,,95,40.52197802,14.75,,3,1,,18,8,4,3,250,30,4,3,1,2,1,2500,235,,4,2,3,2,1," (Operator: lizbethpino, Time: ), Pt3 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2372429,GM4781-2,,plot,3922476,202177DVGST_momi_rep1_GM4781-2_213,1,1,213,7,21,test,,,,,,85,3,,31.45641474,,90,23.48901099,8.55,,4,1,,18,8,4,3,215,20,4,1,1,3,2,4700,413,,4,1,3,2,3," (Operator: lizbethpino, Time: ), Pt3 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2451638,GM4883-1,,plot,3922342,202177DVGST_momi_rep1_GM4883-1_229,1,1,229,8,28,test,,,,,,85,3,,35.58877551,,125,39.14835165,14.25,,5,1,,20,10,4,3,260,3,4,3,1,2,2,3850,420,,4,2,3,1,2," (Operator: lizbethpino, Time: ), Pt3 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2372446,GM4883-3,,plot,3922193,202177DVGST_momi_rep1_GM4883-3_216,1,1,216,7,24,test,,,,,,90,1,,36.66744354,,95,35.16483516,12.8,,3,1,,19,6,4,4,175,40,4,3,1,3,2,4700,538,,4,1,2,1,2,"Leafy:Non-br:Pt3 (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",192351,GM579-13,,plot,3922314,202177DVGST_momi_rep1_GM579-13_224,1,1,224,7,32,test,,,,,,90,2,,36.88718593,,90,22.93956044,8.35,,3,1,,10,4,4,4,145,30,4,1,1,3,2,4500,520,,4,2,3,2,2," (Operator: lizbethpino, Time: ), Tps3:Leafy:Pt4 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722077,GM7672-5,,plot,3921771,202177DVGST_momi_rep1_GM7672-5_280,1,1,280,9,24,test,,,,,,80,4,,25.51941176,,85,1.236263736,0.45,,3,2,,0,6,4,4,260,20,0,,,,,450,25,,2,,,2,1," (Operator: lizbethpino, Time: ), Pt4 (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2451655,GM7673-3,,plot,3922056,202177DVGST_momi_rep1_GM7673-3_295,1,1,295,10,26,test,,,,,,90,4,,34.93293114,,55,20.74175824,7.55,,4,2,,13,6,4,4,185,20,4,3,2,4,1,3800,402,,4,2,3,2,1," (Operator: lizbethpino, Time: ), Pt4:Curve (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2169378,GM8868-85,,plot,3922554,202177DVGST_momi_rep1_GM8868-85_230,1,1,230,8,27,test,,,,,,90,2,,32.65506359,,170,46.42857143,16.9,,5,1,,26,10,4,1,270,30,4,2,1,2,2,4600,433,,4,2,3,1,2," (Operator: lizbethpino, Time: ), Pt1:Non-br (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722078,GM8870A-1,,plot,3922137,202177DVGST_momi_rep1_GM8870A-1_30,1,1,30,1,30,test,,,,,,90,4,,38.95961788,,85,35.02747253,12.75,,3,1,,21,8,4,2,180,30,4,3,1,3,2,4400,553,,4,1,3,1,1," (Operator: lizbethpino, Time: ), Pt2:Leafy (Operator: lizbethpino, Time: )"
2021,174,CIAT,"CIAT cassava breeding, Cali, Colombia",9775,202177DVGST_momi,202177DVGST_momi,RCBD,1.3,2.8,,no,no,2021-July-03,2022-March-30,127,"Momil. Cordoba, Colombia",2722079,GM8870A-2,,plot,3922225,202177DVGST_momi_rep1_GM8870A-2_18,1,1,18,1,18,test,,,,,,85,4,,36.06254426,,110,46.97802198,17.1,,4,1,,24,8,4,2,230,20,4,3,1,2,2,4450,496,,4,2,3,2,1," (Operator: lizbethpino, Time: ), Pt3 (Operator: lizbethpino, Time: )"
