"Date of Download: 2023-06-26_17:11:16"
"Search Parameters: Data Level:all  Trait List:  Trial List:11053  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","root color visual rating 1-3|CO_334:0000221","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722218","GM13534A-4","","plot","5375933","202271DVGST_ciat_rep1_GM13534A-4_71","1","1","71","4","2","test","","6.8","18","0.9","0.4","4","44.3","50","1","3","1","5","4","2","1","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722219","GM13534A-5","","plot","5375861","202271DVGST_ciat_rep1_GM13534A-5_306","1","1","306","17","18","test","","","","1.6","1","3","39.9","170","1","3","1","5","3","2","2","1","3","","12","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722220","GM13534A-6","","plot","5375905","202271DVGST_ciat_rep1_GM13534A-6_249","1","1","249","14","4","test","","","","0.9","0.8","3","41.5","130","4","4","2","5","4","2","3","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722221","GM13534A-7","","plot","5375872","202271DVGST_ciat_rep1_GM13534A-7_48","1","1","48","3","12","test","","","","1.3","0.7","3","42.1","45","2","3","1","5","4","2","3","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722222","GM13534A-8","","plot","5375854","202271DVGST_ciat_rep1_GM13534A-8_88","1","1","88","5","16","test","","3.8","8.5","0.7","0.7","5","38.3","50","1","4","1","5","4","2","3","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722223","GM13534A-9","","plot","5375955","202271DVGST_ciat_rep1_GM13534A-9_253","1","1","253","15","1","test","","5.2","10.8","1.2","0.6","3","39.4","155","1","3","1","5","2","2","2","3","3","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722224","GM13539A-1","","plot","5375762","202271DVGST_ciat_rep1_GM13539A-1_402","1","1","402","23","6","test","","","","1.4","1","3","42.1","85","","4","1","5","3","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722225","GM13539A-2","","plot","5375921","202271DVGST_ciat_rep1_GM13539A-2_69","1","1","69","4","4","test","","5.1","8.4","0.8","0.7","4","40.4","70","1","3","1","5","3","2","1","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722226","GM13539A-3","","plot","5376006","202271DVGST_ciat_rep1_GM13539A-3_324","1","1","324","18","1","test","","8.5","17","1.3","0.9","4","43.1","65","1","3","1","5","4","2","2","2","3","","2","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722227","GM13539A-4","","plot","5375922","202271DVGST_ciat_rep1_GM13539A-4_390","1","1","390","22","7","test","","3.9","7.5","2.2","1.5","3","41.4","120","","3","1","5","3","2","1","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722228","GM13539A-5","","plot","5375699","202271DVGST_ciat_rep1_GM13539A-5_384","1","1","384","22","13","test","","5.6","10.1","1.4","1","3","41.8","115","","4","3","5","4","2","3","1","2","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722229","GM13539A-6","","plot","5375898","202271DVGST_ciat_rep1_GM13539A-6_151","1","1","151","9","7","test","","6.9","19.9","1.2","1","5","43.4","60","1","3","1","5","4","2","1","1","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722323","GM13540B-1","","plot","5375818","202271DVGST_ciat_rep1_GM13540B-1_272","1","1","272","16","17","test","","","","0.5","0.1","3","43.7","55","1","3","2","5","4","2","2","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722324","GM13540B-2","","plot","5375964","202271DVGST_ciat_rep1_GM13540B-2_19","1","1","19","2","18","test","","","","","","3","40","60","1","2","1","5","4","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722325","GM13540B-3","","plot","5375695","202271DVGST_ciat_rep1_GM13540B-3_125","1","1","125","7","17","test","","6.6","16","0.2","","4","41.6","45","1","3","2","5","5","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722326","GM13540B-4","","plot","5376020","202271DVGST_ciat_rep1_GM13540B-4_428","1","1","428","24","5","test","","","","","","3","","75","5","3","1","5","4","2","1","","5","","","5","1",""," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722327","GM13540B-5","","plot","5376011","202271DVGST_ciat_rep1_GM13540B-5_354","1","1","354","20","7","test","","","","0.4","","4","39.4","40","1","3","3","5","5","2","2","2","4","","0","5","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722328","GM13540B-6","","plot","5376051","202271DVGST_ciat_rep1_GM13540B-6_273","1","1","273","16","16","test","","9.2","21.8","0.5","0.2","3","39.6","125","1","4","2","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722329","GM13540B-7","","plot","5375961","202271DVGST_ciat_rep1_GM13540B-7_223","1","1","223","13","7","test","","13.3","27","1.4","0.3","4","39.8","45","1","3","1","5","4","2","2","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722330","GM13540B-8","","plot","5375709","202271DVGST_ciat_rep1_GM13540B-8_192","1","1","192","11","12","test","","","","0.5","0","3","39.7","70","1","4","1","5","4","2","3","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722331","GM13540B-9","","plot","5375727","202271DVGST_ciat_rep1_GM13540B-9_103","1","1","103","6","6","test","","6.9","10.5","0.5","0.1","5","41.4","85","1","3","1","5","4","2","1","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722267","GM13551B-1","","plot","5375748","202271DVGST_ciat_rep1_GM13551B-1_50","1","1","50","3","14","test","","","","2.9","1.7","3","35.2","45","1","3","1","5","4","2","2","1","4","","1","5","2","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722268","GM13551B-2","","plot","5375763","202271DVGST_ciat_rep1_GM13551B-2_283","1","1","283","16","6","test","","7.8","18.9","0.2","0.2","4","41.5","70","1","3","1","5","3","2","2","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722269","GM13551B-3","","plot","5375925","202271DVGST_ciat_rep1_GM13551B-3_173","1","1","173","10","8","test","","5","14.3","3.6","2","4","37.8","90","1","4","1","5","4","2","2","3","3","","0","5","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722270","GM13551B-4","","plot","5375745","202271DVGST_ciat_rep1_GM13551B-4_143","1","1","143","8","2","test","","5.1","9.6","0.7","0.3","5","40.5","50","1","3","1","5","4","2","2","3","2","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722271","GM13551B-5","","plot","5375885","202271DVGST_ciat_rep1_GM13551B-5_138","1","1","138","8","7","test","","5","19.5","3.3","1.9","4","40","110","1","4","1","5","3","2","1","1","3","","0","5","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722272","GM13551B-6","","plot","5375949","202271DVGST_ciat_rep1_GM13551B-6_193","1","1","193","11","13","test","","6.5","15.4","3.2","1.5","4","35.7","45","1","3","3","5","5","2","2","1","3","","2","5","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722273","GM13552A-1","","plot","5375781","202271DVGST_ciat_rep1_GM13552A-1_240","1","1","240","14","13","test","","3.9","8.8","0.7","0.6","4","35.3","45","1","3","1","5","4","2","2","1","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722274","GM13552A-2","","plot","5375998","202271DVGST_ciat_rep1_GM13552A-2_142","1","1","142","8","3","test","","","","1.2","0.6","3","43.9","70","1","3","1","5","4","2","2","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722275","GM13552A-3","","plot","5375895","202271DVGST_ciat_rep1_GM13552A-3_12","1","1","12","1","12","test","","","","0.7","0.3","4","39.2","25","1","3","1","5","4","2","2","1","4","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722276","GM13552A-4","","plot","5375935","202271DVGST_ciat_rep1_GM13552A-4_9","1","1","9","1","9","test","","","","1.3","1.2","3","41.9","40","1","2","1","5","5","2","2","1","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722277","GM13552A-5","","plot","5375918","202271DVGST_ciat_rep1_GM13552A-5_16","1","1","16","1","16","test","","4.8","10","4.7","2.9","4","40.4","45","1","3","1","5","4","2","2","3","4","","0","5","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722332","GM13556B-1","","plot","5375986","202271DVGST_ciat_rep1_GM13556B-1_238","1","1","238","14","15","test","","","","1","0.2","3","37.8","45","1","3","1","5","5","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722333","GM13558B-1","","plot","5375782","202271DVGST_ciat_rep1_GM13558B-1_409","1","1","409","23","13","test","","14.9","31.7","0.5","0.2","3","39.3","30","","3","3","5","5","2","2","3","3","","1","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722142","GM13565A-10","","plot","5375851","202271DVGST_ciat_rep1_GM13565A-10_379","1","1","379","22","18","test","","","","1.3","0.4","4","41.4","75","","3","1","5","4","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722143","GM13565A-11","","plot","5376054","202271DVGST_ciat_rep1_GM13565A-11_237","1","1","237","14","16","test","","","","1.2","1.1","3","42.3","30","1","3","1","5","5","2","2","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722144","GM13565A-12","","plot","5375990","202271DVGST_ciat_rep1_GM13565A-12_289","1","1","289","17","1","test","","","","1.2","0.8","3","43.3","30","1","2","1","5","4","2","2","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722141","GM13565A-1","","plot","5376028","202271DVGST_ciat_rep1_GM13565A-1_293","1","1","293","17","5","test","","","","1.2","0.6","3","42.3","30","1","2","1","5","5","2","2","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722145","GM13565A-2","","plot","5375747","202271DVGST_ciat_rep1_GM13565A-2_365","1","1","365","21","5","test","","5","10.8","0.7","0.5","4","40.3","30","","3","1","5","4","2","3","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722146","GM13565A-3","","plot","5375857","202271DVGST_ciat_rep1_GM13565A-3_429","1","1","429","24","4","test","","6.8","18.4","1.1","0.6","3","41.8","80","1","3","1","5","4","2","2","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722147","GM13565A-4","","plot","5375731","202271DVGST_ciat_rep1_GM13565A-4_408","1","1","408","23","12","test","","","","0.8","0.5","3","38","40","","3","1","5","4","2","3","3","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722148","GM13565A-5","","plot","5375923","202271DVGST_ciat_rep1_GM13565A-5_120","1","1","120","7","12","test","","4.9","11","0.3","0.2","3","41.3","75","1","3","1","5","3","2","1","2","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722149","GM13565A-6","","plot","5375820","202271DVGST_ciat_rep1_GM13565A-6_357","1","1","357","20","4","test","","5.1","12.2","1.4","0.8","3","42.1","70","1","3","1","5","4","2","3","3","3","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722150","GM13565A-7","","plot","5375753","202271DVGST_ciat_rep1_GM13565A-7_46","1","1","46","3","10","test","","","","0.5","0.7","3","41.9","30","1","2","1","5","5","2","1","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722151","GM13565A-8","","plot","5376009","202271DVGST_ciat_rep1_GM13565A-8_345","1","1","345","20","16","test","","5.6","11","0.5","0.4","4","42.8","50","1","3","1","5","4","2","2","3","3","","2","5","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11053","202271DVGST_ciat","202271DVGST_ciat","RCBD","1.2","4","","no","no","2022-August-10","2023-June-20","41","CIAT. Valle, Colombia","2722152","GM13565A-9","","plot","5375859","202271DVGST_ciat_rep1_GM13565A-9_263","1","1","263","15","11","test","","","","0.8","0.2","3","41.4","35","1","3","1","5","5","2","2","2","4","","0","5","1","1"," (Operator: lizbethpino, Time: )"
